 0.50  4500. -0.3  2.0  0.8694 -1.2855  1.2043 -0.4250 S3 L ATLAS
 1.00  4500. -0.3  2.0  0.8143 -1.1964  1.1222 -0.3946 S3 L ATLAS
 1.50  4500. -0.3  2.0  0.8187 -1.2112  1.1348 -0.3978 S3 L ATLAS
 2.00  4500. -0.3  2.0  0.7096 -1.0020  0.9400 -0.3292 S3 L ATLAS
 2.50  4500. -0.3  2.0  0.6609 -0.9119  0.8594 -0.3019 S3 L ATLAS
 3.00  4500. -0.3  2.0  0.6079 -0.8056  0.7656 -0.2706 S3 L ATLAS
 3.50  4500. -0.3  2.0  0.5591 -0.6927  0.6584 -0.2334 S3 L ATLAS
 4.00  4500. -0.3  2.0  0.5243 -0.6046  0.5697 -0.2011 S3 L ATLAS
 4.50  4500. -0.3  2.0  0.5027 -0.5456  0.5088 -0.1790 S3 L ATLAS
 5.00  4500. -0.3  2.0  0.4819 -0.4442  0.3701 -0.1231 S3 L ATLAS
 0.00  4750. -0.3  2.0  0.9323 -1.3803  1.2786 -0.4514 S3 L ATLAS
 0.50  4750. -0.3  2.0  0.8752 -1.3097  1.2276 -0.4343 S3 L ATLAS
 1.00  4750. -0.3  2.0  0.8250 -1.2358  1.1662 -0.4122 S3 L ATLAS
 1.50  4750. -0.3  2.0  0.7241 -1.0455  0.9872 -0.3476 S3 L ATLAS
 2.00  4750. -0.3  2.0  0.6767 -0.9573  0.9043 -0.3177 S3 L ATLAS
 2.50  4750. -0.3  2.0  0.6326 -0.8747  0.8272 -0.2904 S3 L ATLAS
 3.00  4750. -0.3  2.0  0.5915 -0.7959  0.7574 -0.2670 S3 L ATLAS
 3.50  4750. -0.3  2.0  0.5457 -0.6928  0.6590 -0.2325 S3 L ATLAS
 4.00  4750. -0.3  2.0  0.5151 -0.6185  0.5867 -0.2073 S3 L ATLAS
 4.50  4750. -0.3  2.0  0.4952 -0.5675  0.5354 -0.1885 S3 L ATLAS
 5.00  4750. -0.3  2.0  0.4796 -0.5289  0.4989 -0.1762 S3 L ATLAS
 0.00  5000. -0.3  2.0  0.8443 -1.2062  1.1008 -0.3872 S3 L ATLAS
 0.50  5000. -0.3  2.0  0.7709 -1.0974  1.0230 -0.3644 S3 L ATLAS
 1.00  5000. -0.3  2.0  0.7266 -1.0502  0.9974 -0.3562 S3 L ATLAS
 1.50  5000. -0.3  2.0  0.6802 -0.9747  0.9320 -0.3327 S3 L ATLAS
 2.00  5000. -0.3  2.0  0.6421 -0.9129  0.8774 -0.3129 S3 L ATLAS
 2.50  5000. -0.3  2.0  0.6035 -0.8356  0.7973 -0.2814 S3 L ATLAS
 3.00  5000. -0.3  2.0  0.5699 -0.7722  0.7382 -0.2605 S3 L ATLAS
 3.50  5000. -0.3  2.0  0.5351 -0.6965  0.6661 -0.2352 S3 L ATLAS
 4.00  5000. -0.3  2.0  0.5053 -0.6240  0.5932 -0.2087 S3 L ATLAS
 4.50  5000. -0.3  2.0  0.4875 -0.5785  0.5472 -0.1920 S3 L ATLAS
 5.00  5000. -0.3  2.0  0.4731 -0.5453  0.5174 -0.1825 S3 L ATLAS
 0.00  5250. -0.3  2.0  0.7996 -1.1424  1.0430 -0.3684 S3 L ATLAS
 0.50  5250. -0.3  2.0  0.7298 -1.0419  0.9739 -0.3482 S3 L ATLAS
 1.00  5250. -0.3  2.0  0.6742 -0.9569  0.9104 -0.3281 S3 L ATLAS
 1.50  5250. -0.3  2.0  0.6270 -0.8790  0.8505 -0.3099 S3 L ATLAS
 2.00  5250. -0.3  2.0  0.6014 -0.8468  0.8223 -0.2966 S3 L ATLAS
 2.50  5250. -0.3  2.0  0.5743 -0.8017  0.7799 -0.2800 S3 L ATLAS
 3.00  5250. -0.3  2.0  0.5479 -0.7471  0.7203 -0.2552 S3 L ATLAS
 3.50  5250. -0.3  2.0  0.5221 -0.6899  0.6620 -0.2334 S3 L ATLAS
 4.00  5250. -0.3  2.0  0.4995 -0.6348  0.6045 -0.2120 S3 L ATLAS
 4.50  5250. -0.3  2.0  0.4852 -0.5998  0.5709 -0.2006 S3 L ATLAS
 5.00  5250. -0.3  2.0  0.4723 -0.5668  0.5375 -0.1883 S3 L ATLAS
 0.00  5500. -0.3  2.0  0.7555 -1.1338  1.0345 -0.3549 S3 L ATLAS
 0.50  5500. -0.3  2.0  0.6021 -0.7683  0.7000 -0.2523 S3 L ATLAS
 1.00  5500. -0.3  2.0  0.5573 -0.7112  0.6736 -0.2491 S3 L ATLAS
 1.50  5500. -0.3  2.0  0.5393 -0.7078  0.6896 -0.2568 S3 L ATLAS
 2.00  5500. -0.3  2.0  0.5369 -0.7403  0.7435 -0.2789 S3 L ATLAS
 2.50  5500. -0.3  2.0  0.5273 -0.7357  0.7410 -0.2749 S3 L ATLAS
 3.00  5500. -0.3  2.0  0.5150 -0.7070  0.6968 -0.2513 S3 L ATLAS
 3.50  5500. -0.3  2.0  0.4970 -0.6618  0.6445 -0.2298 S3 L ATLAS
 4.00  5500. -0.3  2.0  0.4842 -0.6282  0.6049 -0.2132 S3 L ATLAS
 4.50  5500. -0.3  2.0  0.4738 -0.5967  0.5682 -0.1986 S3 L ATLAS
 5.00  5500. -0.3  2.0  0.4674 -0.5804  0.5534 -0.1938 S3 L ATLAS
 0.00  5750. -0.3  2.0  0.7781 -1.1922  1.0820 -0.3696 S3 L ATLAS
 0.50  5750. -0.3  2.0  0.6515 -0.9563  0.8718 -0.2972 S3 L ATLAS
 1.00  5750. -0.3  2.0  0.5199 -0.6577  0.6355 -0.2402 S3 L ATLAS
 1.50  5750. -0.3  2.0  0.4871 -0.6200  0.6205 -0.2388 S3 L ATLAS
 2.00  5750. -0.3  2.0  0.4828 -0.6427  0.6516 -0.2474 S3 L ATLAS
 2.50  5750. -0.3  2.0  0.4772 -0.6479  0.6632 -0.2506 S3 L ATLAS
 3.00  5750. -0.3  2.0  0.4781 -0.6598  0.6679 -0.2462 S3 L ATLAS
 3.50  5750. -0.3  2.0  0.4681 -0.6313  0.6279 -0.2271 S3 L ATLAS
 4.00  5750. -0.3  2.0  0.4610 -0.6069  0.5920 -0.2099 S3 L ATLAS
 4.50  5750. -0.3  2.0  0.4544 -0.5817  0.5604 -0.1971 S3 L ATLAS
 5.00  5750. -0.3  2.0  0.4520 -0.5698  0.5452 -0.1908 S3 L ATLAS
 0.00  6000. -0.3  2.0  0.8758 -1.3950  1.2610 -0.4293 S3 L ATLAS
 0.50  6000. -0.3  2.0  0.6860 -1.0414  0.9481 -0.3233 S3 L ATLAS
 1.00  6000. -0.3  2.0  0.5792 -0.8385  0.7684 -0.2624 S3 L ATLAS
 1.50  6000. -0.3  2.0  0.4868 -0.6586  0.6712 -0.2583 S3 L ATLAS
 2.00  6000. -0.3  2.0  0.4587 -0.6165  0.6378 -0.2459 S3 L ATLAS
 2.50  6000. -0.3  2.0  0.4526 -0.6264  0.6593 -0.2542 S3 L ATLAS
 3.00  6000. -0.3  2.0  0.4509 -0.6290  0.6523 -0.2455 S3 L ATLAS
 3.50  6000. -0.3  2.0  0.4471 -0.6171  0.6266 -0.2297 S3 L ATLAS
 4.00  6000. -0.3  2.0  0.4421 -0.5991  0.5974 -0.2152 S3 L ATLAS
 4.50  6000. -0.3  2.0  0.4373 -0.5772  0.5674 -0.2023 S3 L ATLAS
 5.00  6000. -0.3  2.0  0.4358 -0.5653  0.5500 -0.1945 S3 L ATLAS
 0.50  6250. -0.3  2.0  0.7600 -1.1981  1.0833 -0.3667 S3 L ATLAS
 1.00  6250. -0.3  2.0  0.6100 -0.9146  0.8345 -0.2839 S3 L ATLAS
 1.50  6250. -0.3  2.0  0.5237 -0.7471  0.6852 -0.2335 S3 L ATLAS
 2.00  6250. -0.3  2.0  0.4665 -0.6642  0.6899 -0.2636 S3 L ATLAS
 2.50  6250. -0.3  2.0  0.4428 -0.6229  0.6519 -0.2488 S3 L ATLAS
 3.00  6250. -0.3  2.0  0.4340 -0.6132  0.6413 -0.2425 S3 L ATLAS
 3.50  6250. -0.3  2.0  0.4296 -0.6036  0.6204 -0.2293 S3 L ATLAS
 4.00  6250. -0.3  2.0  0.4263 -0.5897  0.5939 -0.2149 S3 L ATLAS
 4.50  6250. -0.3  2.0  0.4238 -0.5762  0.5731 -0.2051 S3 L ATLAS
 5.00  6250. -0.3  2.0  0.4228 -0.5635  0.5527 -0.1956 S3 L ATLAS
 0.50  6500. -0.3  2.0  0.8747 -1.4456  1.3157 -0.4488 S3 L ATLAS
 1.00  6500. -0.3  2.0  0.6659 -1.0395  0.9462 -0.3214 S3 L ATLAS
 1.50  6500. -0.3  2.0  0.5478 -0.8045  0.7299 -0.2460 S3 L ATLAS
 2.00  6500. -0.3  2.0  0.4860 -0.6834  0.6205 -0.2081 S3 L ATLAS
 2.50  6500. -0.3  2.0  0.4501 -0.6554  0.6744 -0.2514 S3 L ATLAS
 3.00  6500. -0.3  2.0  0.4331 -0.6327  0.6607 -0.2482 S3 L ATLAS
 3.50  6500. -0.3  2.0  0.4228 -0.6109  0.6320 -0.2342 S3 L ATLAS
 4.00  6500. -0.3  2.0  0.4163 -0.5900  0.5986 -0.2171 S3 L ATLAS
 4.50  6500. -0.3  2.0  0.4135 -0.5805  0.5849 -0.2107 S3 L ATLAS
 5.00  6500. -0.3  2.0  0.4133 -0.5744  0.5742 -0.2058 S3 L ATLAS
 0.50  6750. -0.3  2.0  1.0031 -1.7108  1.5589 -0.5324 S3 L ATLAS
 1.00  6750. -0.3  2.0  0.7397 -1.2011  1.0942 -0.3721 S3 L ATLAS
 1.50  6750. -0.3  2.0  0.5867 -0.8976  0.8156 -0.2757 S3 L ATLAS
 2.00  6750. -0.3  2.0  0.5038 -0.7337  0.6667 -0.2244 S3 L ATLAS
 2.50  6750. -0.3  2.0  0.4559 -0.6379  0.5779 -0.1928 S3 L ATLAS
 3.00  6750. -0.3  2.0  0.4381 -0.6535  0.6698 -0.2465 S3 L ATLAS
 3.50  6750. -0.3  2.0  0.4233 -0.6252  0.6419 -0.2354 S3 L ATLAS
 4.00  6750. -0.3  2.0  0.4147 -0.6043  0.6142 -0.2223 S3 L ATLAS
 4.50  6750. -0.3  2.0  0.4093 -0.5894  0.5939 -0.2128 S3 L ATLAS
 5.00  6750. -0.3  2.0  0.4037 -0.5704  0.5683 -0.2018 S3 L ATLAS
 0.50  7000. -0.3  2.0  1.1298 -1.9636  1.7887 -0.6112 S3 L ATLAS
 1.00  7000. -0.3  2.0  0.8255 -1.3853  1.2656 -0.4317 S3 L ATLAS
 1.50  7000. -0.3  2.0  0.6358 -1.0097  0.9202 -0.3122 S3 L ATLAS
 2.00  7000. -0.3  2.0  0.5283 -0.7957  0.7241 -0.2445 S3 L ATLAS
 2.50  7000. -0.3  2.0  0.4685 -0.6767  0.6145 -0.2062 S3 L ATLAS
 3.00  7000. -0.3  2.0  0.4347 -0.6118  0.5573 -0.1868 S3 L ATLAS
 3.50  7000. -0.3  2.0  0.4270 -0.6417  0.6493 -0.2348 S3 L ATLAS
 4.00  7000. -0.3  2.0  0.4149 -0.6165  0.6225 -0.2236 S3 L ATLAS
 4.50  7000. -0.3  2.0  0.4064 -0.5955  0.5967 -0.2122 S3 L ATLAS
 5.00  7000. -0.3  2.0  0.4002 -0.5771  0.5726 -0.2016 S3 L ATLAS
 0.50  7250. -0.3  2.0  1.2514 -2.1983  2.0007 -0.6841 S3 L ATLAS
 1.00  7250. -0.3  2.0  0.9158 -1.5752  1.4440 -0.4947 S3 L ATLAS
 1.50  7250. -0.3  2.0  0.6906 -1.1289  1.0292 -0.3495 S3 L ATLAS
 2.00  7250. -0.3  2.0  0.5592 -0.8668  0.7874 -0.2657 S3 L ATLAS
 2.50  7250. -0.3  2.0  0.4848 -0.7176  0.6493 -0.2174 S3 L ATLAS
 3.00  7250. -0.3  2.0  0.4433 -0.6374  0.5783 -0.1936 S3 L ATLAS
 3.50  7250. -0.3  2.0  0.4164 -0.5834  0.5280 -0.1755 S3 L ATLAS
 4.00  7250. -0.3  2.0  0.4160 -0.6254  0.6234 -0.2217 S3 L ATLAS
 4.50  7250. -0.3  2.0  0.4048 -0.6005  0.5975 -0.2112 S3 L ATLAS
 5.00  7250. -0.3  2.0  0.3979 -0.5826  0.5747 -0.2010 S3 L ATLAS
 0.50  7500. -0.3  2.0  1.3702 -2.4183  2.1947 -0.7498 S3 L ATLAS
 1.00  7500. -0.3  2.0  1.0057 -1.7620  1.6198 -0.5570 S3 L ATLAS
 1.50  7500. -0.3  2.0  0.7524 -1.2666  1.1632 -0.3983 S3 L ATLAS
 2.00  7500. -0.3  2.0  0.5959 -0.9515  0.8676 -0.2943 S3 L ATLAS
 2.50  7500. -0.3  2.0  0.5049 -0.7665  0.6935 -0.2327 S3 L ATLAS
 3.00  7500. -0.3  2.0  0.4553 -0.6696  0.6063 -0.2030 S3 L ATLAS
 3.50  7500. -0.3  2.0  0.4247 -0.6095  0.5516 -0.1838 S3 L ATLAS
 4.00  7500. -0.3  2.0  0.4171 -0.6227  0.5987 -0.2059 S3 L ATLAS
 4.50  7500. -0.3  2.0  0.4058 -0.6079  0.5974 -0.2091 S3 L ATLAS
 5.00  7500. -0.3  2.0  0.3992 -0.5950  0.5850 -0.2044 S3 L ATLAS
 1.00  7750. -0.3  2.0  1.0910 -1.9355  1.7794 -0.6123 S3 L ATLAS
 1.50  7750. -0.3  2.0  0.8103 -1.3911  1.2804 -0.4399 S3 L ATLAS
 2.00  7750. -0.3  2.0  0.6315 -1.0309  0.9421 -0.3207 S3 L ATLAS
 2.50  7750. -0.3  2.0  0.5274 -0.8216  0.7472 -0.2527 S3 L ATLAS
 3.00  7750. -0.3  2.0  0.4671 -0.7000  0.6333 -0.2124 S3 L ATLAS
 3.50  7750. -0.3  2.0  0.4305 -0.6249  0.5617 -0.1864 S3 L ATLAS
 4.00  7750. -0.3  2.0  0.4099 -0.5875  0.5312 -0.1769 S3 L ATLAS
 4.50  7750. -0.3  2.0  0.4038 -0.5979  0.5704 -0.1948 S3 L ATLAS
 5.00  7750. -0.3  2.0  0.3965 -0.5867  0.5626 -0.1921 S3 L ATLAS
 1.00  8000. -0.3  2.0  1.1781 -2.1150  1.9456 -0.6700 S3 L ATLAS
 1.50  8000. -0.3  2.0  0.8633 -1.5049  1.3846 -0.4754 S3 L ATLAS
 2.00  8000. -0.3  2.0  0.6671 -1.1128  1.0201 -0.3487 S3 L ATLAS
 2.50  8000. -0.3  2.0  0.5486 -0.8719  0.7936 -0.2691 S3 L ATLAS
 3.00  8000. -0.3  2.0  0.4787 -0.7295  0.6596 -0.2218 S3 L ATLAS
 3.50  8000. -0.3  2.0  0.4389 -0.6506  0.5873 -0.1967 S3 L ATLAS
 4.00  8000. -0.3  2.0  0.4149 -0.6033  0.5444 -0.1816 S3 L ATLAS
 4.50  8000. -0.3  2.0  0.3994 -0.5732  0.5169 -0.1716 S3 L ATLAS
 5.00  8000. -0.3  2.0  0.3962 -0.5833  0.5456 -0.1825 S3 L ATLAS
 1.00  8250. -0.3  2.0  1.2749 -2.3105  2.1286 -0.7344 S3 L ATLAS
 1.50  8250. -0.3  2.0  0.9175 -1.6285  1.5052 -0.5191 S3 L ATLAS
 2.00  8250. -0.3  2.0  0.6971 -1.1841  1.0869 -0.3719 S3 L ATLAS
 2.50  8250. -0.3  2.0  0.5664 -0.9188  0.8388 -0.2856 S3 L ATLAS
 3.00  8250. -0.3  2.0  0.4875 -0.7543  0.6811 -0.2291 S3 L ATLAS
 3.50  8250. -0.3  2.0  0.4418 -0.6597  0.5907 -0.1966 S3 L ATLAS
 4.00  8250. -0.3  2.0  0.4184 -0.6160  0.5543 -0.1851 S3 L ATLAS
 4.50  8250. -0.3  2.0  0.4030 -0.5857  0.5269 -0.1752 S3 L ATLAS
 5.00  8250. -0.3  2.0  0.3910 -0.5614  0.5045 -0.1670 S3 L ATLAS
 1.00  8500. -0.3  2.0  1.3966 -2.5365  2.3324 -0.8041 S3 L ATLAS
 1.50  8500. -0.3  2.0  0.9717 -1.7499  1.6243 -0.5624 S3 L ATLAS
 2.00  8500. -0.3  2.0  0.7261 -1.2578  1.1619 -0.3999 S3 L ATLAS
 2.50  8500. -0.3  2.0  0.5786 -0.9534  0.8708 -0.2962 S3 L ATLAS
 3.00  8500. -0.3  2.0  0.4938 -0.7774  0.7025 -0.2363 S3 L ATLAS
 3.50  8500. -0.3  2.0  0.4467 -0.6810  0.6130 -0.2056 S3 L ATLAS
 4.00  8500. -0.3  2.0  0.4171 -0.6158  0.5478 -0.1811 S3 L ATLAS
 4.50  8500. -0.3  2.0  0.4038 -0.5915  0.5289 -0.1753 S3 L ATLAS
 5.00  8500. -0.3  2.0  0.3952 -0.5772  0.5196 -0.1729 S3 L ATLAS
 1.50  8750. -0.3  2.0  1.0338 -1.8814  1.7500 -0.6072 S3 L ATLAS
 2.00  8750. -0.3  2.0  0.7562 -1.3307  1.2350 -0.4268 S3 L ATLAS
 2.50  8750. -0.3  2.0  0.5938 -0.9977  0.9172 -0.3139 S3 L ATLAS
 3.00  8750. -0.3  2.0  0.5007 -0.8038  0.7311 -0.2476 S3 L ATLAS
 3.50  8750. -0.3  2.0  0.4478 -0.6916  0.6221 -0.2084 S3 L ATLAS
 4.00  8750. -0.3  2.0  0.4195 -0.6316  0.5649 -0.1881 S3 L ATLAS
 4.50  8750. -0.3  2.0  0.4041 -0.5978  0.5318 -0.1758 S3 L ATLAS
 5.00  8750. -0.3  2.0  0.3965 -0.5826  0.5200 -0.1720 S3 L ATLAS
 1.50  9000. -0.3  2.0  1.1086 -2.0349  1.8948 -0.6583 S3 L ATLAS
 2.00  9000. -0.3  2.0  0.7928 -1.4145  1.3172 -0.4566 S3 L ATLAS
 2.50  9000. -0.3  2.0  0.6117 -1.0456  0.9670 -0.3328 S3 L ATLAS
 3.00  9000. -0.3  2.0  0.5080 -0.8290  0.7578 -0.2577 S3 L ATLAS
 3.50  9000. -0.3  2.0  0.4519 -0.7116  0.6447 -0.2174 S3 L ATLAS
 4.00  9000. -0.3  2.0  0.4202 -0.6412  0.5734 -0.1907 S3 L ATLAS
 4.50  9000. -0.3  2.0  0.4054 -0.6090  0.5429 -0.1802 S3 L ATLAS
 5.00  9000. -0.3  2.0  0.3964 -0.5884  0.5229 -0.1728 S3 L ATLAS
 2.00  9250. -0.3  2.0  0.8363 -1.5123  1.4136 -0.4918 S3 L ATLAS
 2.50  9250. -0.3  2.0  0.6342 -1.1020  1.0248 -0.3545 S3 L ATLAS
 3.00  9250. -0.3  2.0  0.5186 -0.8611  0.7926 -0.2713 S3 L ATLAS
 3.50  9250. -0.3  2.0  0.4552 -0.7267  0.6614 -0.2240 S3 L ATLAS
 4.00  9250. -0.3  2.0  0.4228 -0.6566  0.5922 -0.1989 S3 L ATLAS
 4.50  9250. -0.3  2.0  0.4052 -0.6153  0.5492 -0.1826 S3 L ATLAS
 5.00  9250. -0.3  2.0  0.3974 -0.5965  0.5305 -0.1757 S3 L ATLAS
 2.00  9500. -0.3  2.0  0.8786 -1.6020  1.4981 -0.5216 S3 L ATLAS
 2.50  9500. -0.3  2.0  0.6580 -1.1583  1.0801 -0.3746 S3 L ATLAS
 3.00  9500. -0.3  2.0  0.5312 -0.8957  0.8288 -0.2852 S3 L ATLAS
 3.50  9500. -0.3  2.0  0.4595 -0.7422  0.6778 -0.2304 S3 L ATLAS
 4.00  9500. -0.3  2.0  0.4216 -0.6574  0.5918 -0.1984 S3 L ATLAS
 4.50  9500. -0.3  2.0  0.4055 -0.6224  0.5576 -0.1862 S3 L ATLAS
 5.00  9500. -0.3  2.0  0.3972 -0.6009  0.5341 -0.1770 S3 L ATLAS
 2.00  9750. -0.3  2.0  0.9220 -1.6931  1.5840 -0.5519 S3 L ATLAS
 2.50  9750. -0.3  2.0  0.6854 -1.2212  1.1416 -0.3968 S3 L ATLAS
 3.00  9750. -0.3  2.0  0.5454 -0.9320  0.8646 -0.2983 S3 L ATLAS
 3.50  9750. -0.3  2.0  0.4666 -0.7646  0.7021 -0.2400 S3 L ATLAS
 4.00  9750. -0.3  2.0  0.4246 -0.6717  0.6090 -0.2057 S3 L ATLAS
 4.50  9750. -0.3  2.0  0.4047 -0.6239  0.5579 -0.1859 S3 L ATLAS
 5.00  9750. -0.3  2.0  0.3976 -0.6065  0.5404 -0.1797 S3 L ATLAS
 2.00 10000. -0.3  2.0  0.9606 -1.7712  1.6556 -0.5766 S3 L ATLAS
 2.50 10000. -0.3  2.0  0.7121 -1.2810  1.1988 -0.4172 S3 L ATLAS
 3.00 10000. -0.3  2.0  0.5626 -0.9753  0.9087 -0.3147 S3 L ATLAS
 3.50 10000. -0.3  2.0  0.4758 -0.7917  0.7306 -0.2509 S3 L ATLAS
 4.00 10000. -0.3  2.0  0.4291 -0.6892  0.6295 -0.2142 S3 L ATLAS
 4.50 10000. -0.3  2.0  0.4049 -0.6304  0.5668 -0.1900 S3 L ATLAS
 5.00 10000. -0.3  2.0  0.3954 -0.6046  0.5377 -0.1785 S3 L ATLAS
 2.00 10500. -0.3  2.0  1.0274 -1.9031  1.7723 -0.6159 S3 L ATLAS
 2.50 10500. -0.3  2.0  0.7597 -1.3804  1.2889 -0.4480 S3 L ATLAS
 3.00 10500. -0.3  2.0  0.5940 -1.0467  0.9757 -0.3382 S3 L ATLAS
 3.50 10500. -0.3  2.0  0.4927 -0.8355  0.7735 -0.2666 S3 L ATLAS
 4.00 10500. -0.3  2.0  0.4350 -0.7103  0.6508 -0.2224 S3 L ATLAS
 4.50 10500. -0.3  2.0  0.4050 -0.6403  0.5793 -0.1958 S3 L ATLAS
 5.00 10500. -0.3  2.0  0.3927 -0.6077  0.5440 -0.1822 S3 L ATLAS
 2.50 11000. -0.3  2.0  0.8032 -1.4713  1.3717 -0.4765 S3 L ATLAS
 3.00 11000. -0.3  2.0  0.6295 -1.1265  1.0507 -0.3647 S3 L ATLAS
 3.50 11000. -0.3  2.0  0.5182 -0.8978  0.8337 -0.2881 S3 L ATLAS
 4.00 11000. -0.3  2.0  0.4509 -0.7545  0.6955 -0.2389 S3 L ATLAS
 4.50 11000. -0.3  2.0  0.4135 -0.6704  0.6124 -0.2089 S3 L ATLAS
 5.00 11000. -0.3  2.0  0.3946 -0.6216  0.5603 -0.1889 S3 L ATLAS
 2.50 11500. -0.3  2.0  0.8382 -1.5415  1.4326 -0.4968 S3 L ATLAS
 3.00 11500. -0.3  2.0  0.6581 -1.1850  1.1011 -0.3813 S3 L ATLAS
 3.50 11500. -0.3  2.0  0.5408 -0.9459  0.8757 -0.3022 S3 L ATLAS
 4.00 11500. -0.3  2.0  0.4643 -0.7852  0.7216 -0.2474 S3 L ATLAS
 4.50 11500. -0.3  2.0  0.4175 -0.6822  0.6207 -0.2111 S3 L ATLAS
 5.00 11500. -0.3  2.0  0.3932 -0.6248  0.5637 -0.1905 S3 L ATLAS
 2.50 12000. -0.3  2.0  0.8642 -1.5928  1.4767 -0.5117 S3 L ATLAS
 3.00 12000. -0.3  2.0  0.6809 -1.2304  1.1397 -0.3940 S3 L ATLAS
 3.50 12000. -0.3  2.0  0.5627 -0.9923  0.9167 -0.3159 S3 L ATLAS
 4.00 12000. -0.3  2.0  0.4854 -0.8347  0.7687 -0.2641 S3 L ATLAS
 4.50 12000. -0.3  2.0  0.4334 -0.7233  0.6610 -0.2257 S3 L ATLAS
 5.00 12000. -0.3  2.0  0.4038 -0.6583  0.5988 -0.2037 S3 L ATLAS
 2.50 12500. -0.3  2.0  0.8845 -1.6317  1.5097 -0.5227 S3 L ATLAS
 3.00 12500. -0.3  2.0  0.6981 -1.2634  1.1670 -0.4031 S3 L ATLAS
 3.50 12500. -0.3  2.0  0.5790 -1.0231  0.9409 -0.3236 S3 L ATLAS
 4.00 12500. -0.3  2.0  0.4987 -0.8587  0.7857 -0.2689 S3 L ATLAS
 4.50 12500. -0.3  2.0  0.4428 -0.7411  0.6736 -0.2292 S3 L ATLAS
 5.00 12500. -0.3  2.0  0.4086 -0.6691  0.6064 -0.2059 S3 L ATLAS
 2.50 13000. -0.3  2.0  0.9000 -1.6604  1.5326 -0.5299 S3 L ATLAS
 3.00 13000. -0.3  2.0  0.7102 -1.2846  1.1819 -0.4073 S3 L ATLAS
 3.50 13000. -0.3  2.0  0.5913 -1.0452  0.9567 -0.3280 S3 L ATLAS
 4.00 13000. -0.3  2.0  0.5145 -0.8915  0.8143 -0.2786 S3 L ATLAS
 4.50 13000. -0.3  2.0  0.4605 -0.7811  0.7109 -0.2425 S3 L ATLAS
 5.00 13000. -0.3  2.0  0.4233 -0.7039  0.6388 -0.2172 S3 L ATLAS
 2.00 14000. -0.3  2.0  1.2712 -2.3658  2.1754 -0.7509 S3 L ATLAS
 2.50 14000. -0.3  2.0  0.9334 -1.7313  1.5992 -0.5535 S3 L ATLAS
 3.00 14000. -0.3  2.0  0.7331 -1.3361  1.2307 -0.4246 S3 L ATLAS
 3.50 14000. -0.3  2.0  0.6116 -1.0916  1.0001 -0.3434 S3 L ATLAS
 4.00 14000. -0.3  2.0  0.5352 -0.9370  0.8544 -0.2920 S3 L ATLAS
 4.50 14000. -0.3  2.0  0.4828 -0.8293  0.7530 -0.2565 S3 L ATLAS
 5.00 14000. -0.3  2.0  0.4437 -0.7458  0.6726 -0.2276 S3 L ATLAS
 2.50 15000. -0.3  2.0  0.9537 -1.7703  1.6355 -0.5665 S3 L ATLAS
 3.00 15000. -0.3  2.0  0.7419 -1.3529  1.2456 -0.4302 S3 L ATLAS
 3.50 15000. -0.3  2.0  0.6134 -1.0920  0.9988 -0.3433 S3 L ATLAS
 4.00 15000. -0.3  2.0  0.5331 -0.9259  0.8402 -0.2869 S3 L ATLAS
 4.50 15000. -0.3  2.0  0.4806 -0.8170  0.7370 -0.2505 S3 L ATLAS
 5.00 15000. -0.3  2.0  0.4458 -0.7465  0.6713 -0.2275 S3 L ATLAS
 2.50 16000. -0.3  2.0  0.9614 -1.7648  1.6168 -0.5570 S3 L ATLAS
 3.00 16000. -0.3  2.0  0.7326 -1.3168  1.1997 -0.4114 S3 L ATLAS
 3.50 16000. -0.3  2.0  0.6020 -1.0559  0.9550 -0.3257 S3 L ATLAS
 4.00 16000. -0.3  2.0  0.5254 -0.9016  0.8100 -0.2749 S3 L ATLAS
 4.50 16000. -0.3  2.0  0.4765 -0.7982  0.7096 -0.2388 S3 L ATLAS
 5.00 16000. -0.3  2.0  0.4456 -0.7330  0.6465 -0.2158 S3 L ATLAS
 2.50 17000. -0.3  2.0  0.9924 -1.8277  1.6795 -0.5800 S3 L ATLAS
 3.00 17000. -0.3  2.0  0.7363 -1.3268  1.2109 -0.4159 S3 L ATLAS
 3.50 17000. -0.3  2.0  0.5938 -1.0408  0.9407 -0.3208 S3 L ATLAS
 4.00 17000. -0.3  2.0  0.5114 -0.8720  0.7800 -0.2638 S3 L ATLAS
 4.50 17000. -0.3  2.0  0.4656 -0.7790  0.6932 -0.2336 S3 L ATLAS
 5.00 17000. -0.3  2.0  0.4408 -0.7295  0.6481 -0.2182 S3 L ATLAS
 2.50 18000. -0.3  2.0  1.0356 -1.8957  1.7367 -0.5994 S3 L ATLAS
 3.00 18000. -0.3  2.0  0.7441 -1.3367  1.2207 -0.4205 S3 L ATLAS
 3.50 18000. -0.3  2.0  0.5832 -1.0166  0.9196 -0.3145 S3 L ATLAS
 4.00 18000. -0.3  2.0  0.4944 -0.8378  0.7505 -0.2547 S3 L ATLAS
 4.50 18000. -0.3  2.0  0.4486 -0.7458  0.6651 -0.2253 S3 L ATLAS
 5.00 18000. -0.3  2.0  0.4241 -0.6920  0.6112 -0.2052 S3 L ATLAS
 2.50 19000. -0.3  2.0  1.0915 -1.9830  1.8091 -0.6227 S3 L ATLAS
