 0.00  2400.  0.0  2.0  -0.06637706   0.03254486  -0.16254845  -0.41001972  -0.49473252   0.10382161  -0.41136347   1.12380234   2.07463124   2.52280469   0.69440267   1.70456482  -0.28686271  -1.24785331  -1.75774378   0.06838592  -0.38346660   0.23553375   0.54471091   0.60118905   0.41337253   0.34561212   0.30125443   0.30125443   0.32966206   0.00033580   0.00282658   0.00023188   0.00082553   0.00094317
 0.50  2400.  0.0  2.0  -0.81578174  -0.03271134   0.07151187  -0.27047065  -0.44202023   3.08311677  -0.16998046   0.68239704   1.64272073   2.50298919  -2.09525163   1.55220921   0.03660807  -0.76427837  -1.72431349   0.73413662  -0.39818672   0.15502909   0.35956591   0.55218733   0.26250036   0.28117567   0.24340944   0.24533944   0.26719513   0.01001519   0.00014913   0.00034770   0.00042786   0.00043289
 1.00  2400.  0.0  2.0  -0.43347896  -0.04279205   0.13866440  -0.07095679  -0.30097179   1.70046811  -0.05725598   0.52313528   0.92323784   2.61953934  -0.39510239   1.26918542   0.07637336   0.00064122  -2.11676793   0.05199970  -0.18950643   0.18797547   0.12369497   0.78031734   0.21353286   0.21353286   0.20187779   0.20187779   0.20503428   0.00271682   0.00004642   0.00083412   0.00012961   0.00251733
 1.50  2400.  0.0  2.0  -0.23691866  -0.13125028   0.16063478  -0.06072501  -0.04400379   1.13465575   0.47030142   0.33238530   1.03116816   2.13161934   0.13168305   0.70661807   0.45608429  -0.08850217  -1.77200634  -0.09317317  -0.05900978  -0.01770134   0.08969770   0.67465332   0.16335914   0.15571280   0.15571280   0.15571280   0.15817001   0.00077261   0.00008767   0.00049169   0.00007793   0.00350365
 2.00  2400.  0.0  2.0  -0.23469971  -0.22964356  -0.03109220   0.08878398  -0.02385643   1.82648741   1.58131782   1.52576295   1.97307928   2.29494390  -0.81466116  -0.58300401  -0.75510698  -1.68281617  -2.13207307   0.15520405   0.19220376   0.22451168   0.62897655   0.74416525   0.15198329   0.14559406   0.13183451   0.13290451   0.14805127   0.00007081   0.00005103   0.00019520   0.00586846   0.00139827
 2.50  2400.  0.0  2.0  -0.23114197  -0.24934348  -0.02027132   0.16280945   0.01136008   2.22569674   1.92769437   1.50370730   1.90899221   2.41650280  -1.50620480  -1.01529705  -0.73532440  -1.64436223  -2.40477482   0.42822266   0.30114871   0.21043635   0.58116776   0.85417620   0.12811354   0.12069809   0.11031366   0.11031366   0.12371858   0.00015967   0.00011183   0.00023728   0.00482457   0.00169954
 3.00  2400.  0.0  2.0  -0.13414432  -0.29583093   0.17554482   0.03501305   0.69413654   2.25810928   1.89765002   0.70565168   1.80159048   1.16774936  -1.71963055  -0.83799018   0.18316659  -1.19896858  -1.36331552   0.54013219   0.19477570  -0.10403561   0.33560897   0.52998869   0.09108503   0.09336312   0.08277527   0.08407782   0.08407782   0.00047555   0.00022874   0.00010547   0.00062859   0.01138355
 3.50  2400.  0.0  2.0  -0.28000374  -0.25941668   0.15899706  -0.03794349   0.30159525   2.44236063   1.61703318   0.49559637   1.58141097   1.81470638  -1.74941644  -0.41004857   0.40225381  -0.69340419  -1.76773212   0.52990889   0.02514356  -0.13713780   0.10071276   0.61888995   0.06849106   0.06640841   0.06640841   0.06640841   0.06691491   0.00047651   0.00039723   0.00027489   0.00014901   0.00242689
 4.00  2400.  0.0  2.0  -0.43528512  -0.26813919   0.34965251  -0.05937330   0.11758516   2.22485973   1.25299592  -0.19251882   1.28808625   1.97672928  -1.09719078   0.15683189   1.06532830  -0.18191115  -1.70541740   0.24336092  -0.19251607  -0.33316461  -0.11763986   0.55001570   0.04942598   0.05087434   0.05087434   0.05087434   0.05087434   0.00083500   0.00082213   0.00085952   0.00026304   0.00096838
 4.50  2400.  0.0  2.0  -0.40986907  -0.11078620   0.37516606  -0.03851772   0.14658242   1.50002283   0.69086341  -0.14835956   1.10222104   1.67219974  -0.07670670   0.74010435   0.79614146   0.10527516  -1.24520275  -0.07710954  -0.38142999  -0.16465246  -0.24518685   0.36091880   0.03771639   0.04021062   0.04021062   0.04021062   0.04021062   0.00092722   0.00060266   0.00070793   0.00050175   0.00125306
