 5.50  4700.  0.0   0.58595  0.15202  0.02843  0.00436
 6.00  4700.  0.0   0.46973  0.23785  0.02133  0.00995
 3.00  4800.  0.0   0.63757  0.14402  0.11896  0.00704
 3.50  4800.  0.0   0.64151  0.12002  0.09243  0.00549
 4.00  4800.  0.0   0.64571  0.10174  0.06820  0.00469
 4.50  4800.  0.0   0.63980  0.10094  0.05315  0.00404
 5.00  4800.  0.0   0.63884  0.09870  0.03898  0.00369
 5.50  4800.  0.0   0.61252  0.12395  0.02862  0.00290
 6.00  4800.  0.0   0.51956  0.19621  0.02149  0.00573
 3.00  4900.  0.0   0.62438  0.15203  0.11995  0.00715
 3.50  4900.  0.0   0.62853  0.12722  0.09331  0.00532
 4.00  4900.  0.0   0.63276  0.10916  0.06898  0.00457
 4.50  4900.  0.0   0.62686  0.11118  0.05365  0.00401
 5.00  4900.  0.0   0.62625  0.10809  0.03931  0.00371
 5.50  4900.  0.0   0.61258  0.12055  0.02878  0.00355
 6.00  4900.  0.0   0.54768  0.18157  0.02141  0.00482
 3.00  5100.  0.0   0.60613  0.15640  0.13036  0.00651
 3.50  5100.  0.0   0.60673  0.13395  0.10018  0.00520
 4.00  5100.  0.0   0.59327  0.13604  0.07408  0.00459
 4.50  5100.  0.0   0.59377  0.12944  0.05792  0.00395
 5.00  5100.  0.0   0.59290  0.12707  0.04264  0.00378
 5.50  5100.  0.0   0.59207  0.12430  0.03152  0.00344
 6.00  5100.  0.0   0.56617  0.14989  0.02337  0.00339
 3.00  5200.  0.0   0.60080  0.15565  0.13078  0.00595
 3.50  5200.  0.0   0.59852  0.13721  0.10056  0.00546
 4.00  5200.  0.0   0.58114  0.14375  0.07434  0.00476
 4.50  5200.  0.0   0.58128  0.13712  0.05808  0.00394
 5.00  5200.  0.0   0.57992  0.13559  0.04277  0.00378
 5.50  5200.  0.0   0.57944  0.13256  0.03159  0.00342
 6.00  5200.  0.0   0.55622  0.15676  0.02339  0.00352
 3.00  5300.  0.0   0.59493  0.15442  0.13146  0.00569
 3.50  5300.  0.0   0.57141  0.16162  0.10117  0.00538
 4.00  5300.  0.0   0.56961  0.15010  0.07470  0.00468
 4.50  5300.  0.0   0.56892  0.14444  0.05830  0.00391
 5.00  5300.  0.0   0.56674  0.14365  0.04299  0.00375
 5.50  5300.  0.0   0.55965  0.15050  0.03156  0.00352
 6.00  5300.  0.0   0.54186  0.16549  0.02358  0.00340
 3.00  5400.  0.0   0.58927  0.15633  0.13227  0.00570
 3.50  5400.  0.0   0.56443  0.16249  0.10173  0.00485
 4.00  5400.  0.0   0.56045  0.15339  0.07525  0.00435
 4.50  5400.  0.0   0.55727  0.15114  0.05867  0.00397
 5.00  5400.  0.0   0.55554  0.14789  0.04332  0.00348
 5.50  5400.  0.0   0.53120  0.17119  0.03187  0.00348
 6.00  5400.  0.0   0.52583  0.17614  0.02369  0.00335
 3.00  5500.  0.0   0.57768  0.16552  0.13561  0.00633
 3.50  5500.  0.0   0.55391  0.17157  0.10353  0.00513
 4.00  5500.  0.0   0.54984  0.16017  0.07631  0.00432
 4.50  5500.  0.0   0.54643  0.15603  0.05939  0.00380
 5.00  5500.  0.0   0.54352  0.15498  0.04374  0.00343
 5.50  5500.  0.0   0.51589  0.18145  0.03199  0.00362
 6.00  5500.  0.0   0.51075  0.18556  0.02383  0.00336
 3.00  5600.  0.0   0.55282  0.19106  0.13641  0.00541
 3.50  5600.  0.0   0.54595  0.17509  0.10452  0.00486
